,city,state_name_x,state_id,lat,lng,city_population,county_fips,county,county_population,density,timezone,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,wikipedia_summary,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,state_name_y
332,Akron,Ohio,OH,41.0798,-81.5219,197597,39153,Summit County,541318,1231,America/New_York,48.4990338,51.5009662,2.0,77.8,14.4,0.2,3.0,0.0,76.251852,13.6,19.2,6.4,37.5,17.0,26.1,6.2,13.2,85.9,6.9,1.8,1.3,0.6,3.5,85.0,10.7,4.3,0.1,53291,806,30803,420,22.8,2788.355802,49.12841608,1.761913456,52.5,36.29,42.6,62.3,"Akron () is the fifth-largest city in the U.S. state of Ohio and is the county seat of Summit County. It is located on the western edge of the Glaciated Allegheny Plateau, about 30 miles (48 km) south of Cleveland. As of the 2019 Census estimate, the city proper had a total population of 197,597, making it the 125th largest city in the United States. The Greater Akron area, covering Summit and Portage counties, had an estimated population of 703,505.The city was founded in 1825 by Simon Perkins and Paul Williams, along the Little Cuyahoga River at the summit of the developing Ohio and Erie Canal.",412230,4.843619544,37.31352933,16.19754993,7.3061407439999995,9.016559504,69.28627790000002,7.448286634,67.32515725,3.87665865,2,43.42446478,52.04144523,0.08758167300000001,5114.641824,OH
333,Little Rock,Arkansas,AR,34.7256,-92.3576,197312,5119,Pulaski County,392848,634,America/Chicago,47.9345701,52.0654299,6.0,53.2,35.9,0.2,2.1,0.0,73.2843237,17.3,26.0,5.9,41.2,16.7,25.4,6.8,10.0,83.4,9.8,1.0,1.3,1.3,3.4,75.7,19.4,4.7,0.2,48850,1099,29855,583,20.3,2788.355802,49.12841608,1.761913456,61.3,66.0,51.1,71.4,"Little Rock is the capital and most populous city of the U.S. state of Arkansas. As the county seat of Pulaski County, the city was incorporated on November 7, 1831, on the south bank of the Arkansas River close to the state's geographic center. The city derived its name from a rock formation along the river, named the ""Little Rock"" (French: La Petite Roche) by the French explorer Jean-Baptiste Bénard de la Harpe in the 1720s. The capital of the Arkansas Territory was moved to Little Rock from Arkansas Post in 1821.",286890,5.175775767,40.51418304,13.48345865,6.440094666,9.912946335,67.06666008,6.41797415,59.73143247,12.27674606,2,38.33930002,56.06223713,0.144729092,3131.020789,AR
334,North Little Rock,Arkansas,AR,34.7808,-92.2371,65903,5119,Pulaski County,392848,486,America/Chicago,47.9345701,52.0654299,6.0,53.2,35.9,0.2,2.1,0.0,73.2843237,17.3,26.0,5.9,41.2,16.7,25.4,6.8,10.0,83.4,9.8,1.0,1.3,1.3,3.4,75.7,19.4,4.7,0.2,48850,1099,29855,583,20.3,3143.264182,87.08915815,2.7706598330000003,61.3,66.0,51.1,71.4,"North Little Rock is a city in Pulaski County, Arkansas, United States, across the Arkansas River from Little Rock in the central part of the state. The population was 62,304 at the 2010 census. In 2019 the estimated population was 65,903, making it the seventh-most populous city in the state. North Little Rock, along with Little Rock and Conway, anchors the six-county Little Rock–North Little Rock–Conway Metropolitan Statistical Area (2014 population 729,135), which is further included in the Little Rock-North Little Rock Combined Statistical Area with 902,443 residents.",286890,5.175775767,40.51418304,13.48345865,6.440094666,9.912946335,67.06666008,6.41797415,59.73143247,12.27674606,2,38.33930002,56.06223713,0.10307169199999999,3131.020789,AR
335,Columbus,Georgia,GA,32.51,-84.8771,195769,13215,Muscogee County,198647,349,America/New_York,48.9858895,51.0141105,7.5,41.1,45.0,0.3,2.4,0.2,72.58403100000001,21.7,31.2,10.0,33.3,19.9,26.7,7.0,13.0,79.7,9.8,1.5,1.3,2.0,5.8,75.7,20.2,4.0,0.1,43239,1433,24604,681,20.0,2316.8744829999996,29.88958132,1.290082028,65.4,72.85,54.0,76.8,"Columbus is a consolidated city-county located on the west-central border of the U.S. state of Georgia. Columbus lies on the Chattahoochee River directly across from Phenix City, Alabama. It is the county seat of Muscogee County, with which it officially merged in 1970. Columbus is the third-largest city in Georgia and the fourth-largest metropolitan area.",146005,5.5071566579999995,44.53403094,12.00031952,10.05319568,13.388110199999998,74.99805111,9.089200273,67.24196856,2.9775917,2,39.07752926,57.72829992,0.116592566,3559.975672,GA
336,Overland Park,Kansas,KS,38.887,-94.68700000000001,195494,20091,Johnson County,578797,1003,America/Chicago,48.9815946,51.0184054,7.4,80.5,4.5,0.2,4.7,0.0,70.6655356,5.6,6.5,3.5,51.0,12.8,23.9,4.9,7.4,85.0,6.9,0.3,0.8,0.9,6.1,84.0,10.6,5.3,0.1,81121,827,43061,564,20.9,2316.8744829999996,29.88958132,1.290082028,54.8,36.87,44.8,64.7,"Overland Park is the second-most populous city in the U.S. state of Kansas. Located in Johnson County, it is a suburb of Kansas City, Missouri and the second-most populous city in the Kansas City metropolitan area. As of the 2010 census, the city population was 173,372, growing to 195,494 by 2019.  It was the home to the Sprint World Headquarters Campus until the company’s merger with T-Mobile was complete.",404190,8.266017735,39.60602906,12.68910675,4.100366238,4.2465431780000005,46.41925385,2.481669487,44.23650236,3.8336650260000003,1,47.39563584,44.76265986,0.039035463,4986.790336,KS
337,Olathe,Kansas,KS,38.8832,-94.8198,140545,20091,Johnson County,578797,880,America/Chicago,48.9815946,51.0184054,7.4,80.5,4.5,0.2,4.7,0.0,70.6655356,5.6,6.5,3.5,51.0,12.8,23.9,4.9,7.4,85.0,6.9,0.3,0.8,0.9,6.1,84.0,10.6,5.3,0.1,81121,827,43061,564,20.9,2316.8744829999996,29.88958132,1.290082028,54.8,36.87,44.8,64.7,"Olathe ( oh-LAY-tha) is the county seat of Johnson County, Kansas, United States.  It is the fourth most populous city in the Kansas City Metropolitan Area and Kansas, with a 2010 population of 125,872.  By 2019, the Census Bureau estimated Olathe's population had grown to 140,545.


== History ==


=== 19th century ===
Olathe was founded by Dr.",404190,8.266017735,39.60602906,12.68910675,4.100366238,4.2465431780000005,46.41925385,2.481669487,44.23650236,3.8336650260000003,1,47.39563584,44.76265986,0.032448267999999995,4986.790336,KS
338,Shawnee,Kansas,KS,39.0158,-94.8076,65807,20091,Johnson County,578797,605,America/Chicago,48.9815946,51.0184054,7.4,80.5,4.5,0.2,4.7,0.0,70.6655356,5.6,6.5,3.5,51.0,12.8,23.9,4.9,7.4,85.0,6.9,0.3,0.8,0.9,6.1,84.0,10.6,5.3,0.1,81121,827,43061,564,20.9,2316.8744829999996,29.88958132,1.290082028,54.8,36.87,44.8,64.7,"Shawnee  is a city in Johnson County, Kansas, United States and is part of the Kansas City metropolitan area.  As of the 2010 census, the city population was 62,209 with a 2019 estimate of 65,807.


== History ==

A Shawnee Indian mission had been established at the present site of Shawnee in 1831. Shawnee was laid out as a town in 1857.In 2010, Shawnee was recognized by Money Magazine in its annual ""Best Places To Live"" survey, placing 17th in the United States ranking.",404190,8.266017735,39.60602906,12.68910675,4.100366238,4.2465431780000005,46.41925385,2.481669487,44.23650236,3.8336650260000003,1,47.39563584,44.76265986,0.040011046,4986.790336,KS
339,Lenexa,Kansas,KS,38.9609,-94.8018,55625,20091,Johnson County,578797,630,America/Chicago,48.9815946,51.0184054,7.4,80.5,4.5,0.2,4.7,0.0,70.6655356,5.6,6.5,3.5,51.0,12.8,23.9,4.9,7.4,85.0,6.9,0.3,0.8,0.9,6.1,84.0,10.6,5.3,0.1,81121,827,43061,564,20.9,4044.5625939999995,33.92913358,0.8388826429999999,54.8,36.87,44.8,64.7,"Lenexa  is a city in Johnson County, Kansas, United States. It is the 8th most populated city in the Kansas City Metropolitan Area. As of the 2010 census, the population was 48,190 with a 2019 estimate of 55,625; growing by 15.4%.  It is the birthplace of Garmin, the regional headquarters of Kiewit Construction and the former headquarters of Applebee’s It is bordered by the cities of Shawnee to the north, Overland Park to the east, De Soto to the west and Olathe to the south.",404190,8.266017735,39.60602906,12.68910675,4.100366238,4.2465431780000005,46.41925385,2.481669487,44.23650236,3.8336650260000003,1,47.39563584,44.76265986,0.035838485,4986.790336,KS
340,Tallahassee,Florida,FL,30.4551,-84.2526,194500,12073,Leon County,285890,747,America/New_York,47.56374829999999,52.4362517,6.1,57.2,30.7,0.2,3.3,0.0,78.0132219,20.5,18.8,8.8,45.1,18.2,26.4,5.2,5.1,80.7,9.4,1.6,2.4,2.0,3.9,64.8,31.3,3.8,0.1,49941,922,28548,568,20.8,3106.696279,70.26915084,2.261860978,69.7,58.12,59.1,80.3,"Tallahassee () is the capital city of the U.S. state of Florida. It is the county seat and only incorporated municipality in Leon County. Tallahassee became the capital of Florida, then the Florida Territory, in 1824. In 2019, the population was 194,500, making it the 7th-largest city in the U.S state of Florida, and the 126th-largest city in the United States.",221715,6.963425425,49.59654199,11.34633482,9.586248199999998,7.403477464,54.75739745,3.9078868960000004,48.98218096,12.30947377,2,35.37782978,60.51849709,0.11250388800000001,4101.821073,FL
341,Cape Coral,Florida,FL,26.6446,-81.9956,194495,12071,Lee County,700165,708,America/New_York,48.95003320000001,51.04996679999999,20.2,68.4,8.2,0.2,1.5,0.0,73.65863759999999,14.9,24.9,7.1,30.4,21.7,27.7,11.8,8.3,79.9,9.7,0.8,1.0,2.9,5.6,83.2,10.3,6.2,0.2,52052,572,30233,442,27.2,3106.696279,70.26915084,2.261860978,76.5,54.69,66.7,86.2,"Cape Coral  is a city located in Lee County, Florida, United States, on the Gulf of Mexico.  Founded in 1957 and developed as a planned community, the city grew to a population of 154,305 by the year 2010. The city's population estimate was 194,495 for 2019. With an area of 120 square miles (310 km2), Cape Coral is the largest city between Tampa and Miami.",500250,15.635931099999999,31.28684083,26.33478714,8.46629371,12.99121838,73.28259242,7.459038677000001,69.77096164,5.820245202000001,2,58.68237239999999,38.26603762,0.037269046,6575.247282,FL
342,Fort Myers,Florida,FL,26.6195,-81.8303,87103,12071,Lee County,700165,844,America/New_York,48.95003320000001,51.04996679999999,20.2,68.4,8.2,0.2,1.5,0.0,73.65863759999999,14.9,24.9,7.1,30.4,21.7,27.7,11.8,8.3,79.9,9.7,0.8,1.0,2.9,5.6,83.2,10.3,6.2,0.2,52052,572,30233,442,27.2,3106.696279,70.26915084,2.261860978,76.5,54.69,66.7,86.2,"Fort Myers or Ft. Myers, is the county seat and commercial center of Lee County, Florida, United States. As of the 2010 census, the population was 62,298 and in 2019 was estimated at 87,103. Together with the larger and more residential Cape Coral, it anchors a metropolitan statistical area (MSA) which comprises Lee County and has a population of 770,577 in 2019.",500250,15.635931099999999,31.28684083,26.33478714,8.46629371,12.99121838,73.28259242,7.459038677000001,69.77096164,5.820245202000001,2,58.68237239999999,38.26603762,0.070652025,6575.247282,FL
343,Mobile,Alabama,AL,30.6783,-88.1162,188720,1097,Mobile County,414328,522,America/Chicago,47.780502399999996,52.219497600000004,2.8,57.5,35.2,0.6,1.9,0.0,74.81198470000001,19.3,29.3,7.5,32.3,17.7,25.5,9.9,14.7,86.1,7.4,0.5,1.1,0.8,4.1,82.0,13.1,4.6,0.2,45802,1034,24347,428,24.8,2647.660993,20.3411116,0.7682672229999999,68.6,62.33,58.6,78.7,"Mobile ( moh-BEEL, French: [mɔbil] (listen)) is the county seat of Mobile County, Alabama, United States. The population within the city limits was 195,111 as of the 2010 United States Census, making it the third-most-populous city in Alabama, the most populous in Mobile County.
Alabama's only saltwater port, Mobile is located on the Mobile River at the head of the Mobile Bay and the north-central Gulf Coast. The Port of Mobile has always played a key role in the economic health of the city, beginning with the settlement as an important trading center between the French colonists and Native Americans, down to its current role as the 12th-largest port in the United States.Mobile is the principal municipality of the Mobile metropolitan area.",308975,3.105063832,40.70785993,14.54364203,8.696854182000001,14.222624800000002,77.48760427,12.42496786,74.23375827,20.02024252,2,55.06405692,41.78954133,0.092340201,1903.680116,AL
344,Knoxville,Tennessee,TN,35.9692,-83.9496,187603,47093,Knox County,452286,733,America/New_York,48.606191700000004,51.393808299999996,4.0,82.7,8.8,0.2,2.1,0.0,76.1257258,15.8,19.9,5.5,40.5,17.3,25.4,6.8,10.0,83.9,7.7,0.7,1.8,1.0,4.9,79.1,14.3,6.4,0.1,52458,751,30541,503,21.9,3796.5658840000006,152.1494091,4.007553504,59.7,71.24,49.6,69.8,"Knoxville is a city in, and the county seat of Knox County in the U.S. state of Tennessee. As of July 1, 2019, Knoxville's population was 187,603, making it the largest city in the East Tennessee Grand Division, and the state’s overall third largest city after Nashville and Memphis. Knoxville is the principal city of the Knoxville Metropolitan Statistical Area, which had an estimated population of 869,046 in 2019.First settled in 1786, Knoxville was the first capital of Tennessee. The city struggled with geographic isolation throughout the early 19th century.",341270,4.922305228,40.29507055,14.45787703,6.212999957,9.437691604,64.33906578,8.225347259,62.9205387,10.92136984,2,58.53279246,34.79747865,0.129402385,2813.499277,TN
345,Shreveport,Louisiana,LA,32.4656,-93.7956,187112,22017,Caddo Parish,251069,672,America/Chicago,47.49092879999999,52.50907120000001,2.8,45.6,48.3,0.4,1.2,0.0,74.6655302,23.4,35.7,7.0,33.1,21.5,24.4,8.9,12.0,86.4,7.2,1.8,1.2,1.0,2.4,81.2,14.1,4.6,0.1,40391,1046,25565,801,20.9,1876.81256,139.32189350000002,7.423324868,65.8,63.14,55.4,76.2,"Shreveport ( SHREEV-port) is a city in the U.S. state of Louisiana. It is the most populous city in the Shreveport-Bossier City metropolitan area. Shreveport ranks third in population in Louisiana after New Orleans and Baton Rouge. The bulk of Shreveport is in Caddo Parish, of which it is the parish seat.",188495,2.276740741,40.99318519,14.83535802,7.057169146000001,13.91407972,76.19913007,8.374925485,68.38334132,14.43508819,2,46.31771956,50.54912858,0.11124438199999999,3311.732959,LA
346,Worcester,Massachusetts,MA,42.2705,-71.8079,185428,25027,Worcester County,818249,1916,America/New_York,49.32325,50.67675,10.8,77.9,4.3,0.2,4.7,0.0,73.29040429999999,11.1,14.3,6.1,41.7,17.3,22.5,7.6,10.9,80.7,8.4,1.7,2.7,1.5,5.1,81.5,12.9,5.3,0.2,69313,924,34691,352,28.7,900.5976296,16.61296598,1.844660194,49.6,44.01,39.4,59.8,"Worcester ( (listen) WUUS-tər) is a city, and county seat of, Worcester County, Massachusetts, United States. Named after Worcester, Worcestershire, England, as of the 2010 Census the city's population was 181,045, making it the second-most populous city in New England after Boston. Worcester is approximately 40 miles (64 km) west of Boston, 50 miles (80 km) east of Springfield and 40 miles (64 km) north of Providence. Due to its location in Central Massachusetts, Worcester is known as the ""Heart of the Commonwealth"", thus, a heart is the official symbol of the city.",594150,11.5719362,38.23441566,14.11621839,6.742479691000001,9.978568134,65.17385132,7.393038752000001,63.86309837,18.39028642,2,41.0945909,51.80490220000001,0.067511193,5995.990836999999,MA
347,Vancouver,Washington,WA,45.6366,-122.5967,184463,53011,Clark County,457474,1461,America/Los_Angeles,49.4406239,50.5593761,9.0,79.4,1.8,0.5,4.4,0.7,70.8011821,10.3,13.4,6.2,36.3,17.0,23.7,9.6,13.5,79.2,8.8,2.2,1.9,1.3,6.6,80.5,13.4,5.9,0.2,67832,868,32162,525,26.4,4743.547860000001,50.09256234,1.056014692,52.3,57.96,43.0,61.6,"Vancouver is a city on the north bank of the Columbia River in the U.S. state of Washington. It is the largest suburb of Portland, Oregon. Incorporated in 1857, Vancouver had a population of 161,791 as of the 2010 U.S. census, making it the fourth-largest city in Washington state. Vancouver is the county seat of Clark County and forms part of the Portland-Vancouver metropolitan area, the 23rd largest metropolitan area in the United States.",317385,10.41510957,39.7178488,13.73496595,7.242352309,8.292207965,72.11733401,6.279715839,71.49303489,13.768475400000002,1,46.18355316,46.34142686,0.06925576900000001,5091.001858,WA
348,Sioux Falls,South Dakota,SD,43.5397,-96.73200000000001,183793,46099,Minnehaha County,183660,907,America/Chicago,50.28857670000001,49.71142329999999,4.7,83.6,4.7,2.3,1.9,0.0,71.4951541,11.0,14.3,3.4,34.6,16.3,26.1,9.3,13.7,83.7,8.5,0.9,2.2,1.3,3.4,86.4,9.0,4.6,0.1,57322,1477,29551,495,17.8,3125.3084559999998,29.32973104,0.938458762,46.1,19.48,36.7,55.6,"Sioux Falls () (Lakota: Íŋyaŋ Okábleča Otȟúŋwahe; ""Stone Shatter City"") is the most populous city in the U.S. state of South Dakota and the 140th-most populous city in the United States. It is the county seat of Minnehaha County and also extends into Lincoln County to the south, proximate with the Iowa state line.
As of 2019, Sioux Falls had an estimated population of 183,793. The metropolitan population of 265,653 accounts for 29% of South Dakota's population.",130380,6.3687408660000004,42.601668,12.16609711,3.701150086,8.586070738,69.74208183,5.9081813610000005,67.82554269,13.6362027,3,53.72014873,39.11171307,0.070894245,4452.418332,SD
349,Chattanooga,Tennessee,TN,35.0657,-85.2488,182799,47065,Hamilton County,354589,493,America/New_York,48.222872100000004,51.777127899999996,5.3,71.4,19.3,0.1,2.0,0.0,76.2877585,14.5,21.4,5.9,38.3,16.2,25.4,6.8,13.4,82.7,8.1,1.0,2.2,1.0,5.0,80.5,13.3,6.0,0.2,50273,1051,29711,628,21.4,5631.114633,252.97417190000002,4.492435128,61.0,77.17,50.8,71.1,"Chattanooga is a city in and the county seat of Hamilton County, Tennessee, along the Tennessee River bordering Georgia. With an estimated population of 182,799 in 2019, it is the fourth-largest city in Tennessee and one of the two principal cities of East Tennessee, along with Knoxville. Served by multiple railroads and Interstate highways, Chattanooga is a transit hub. Chattanooga lies 118 miles (190 km) northwest of Atlanta, Georgia, 112 miles (180 km) southwest of Knoxville, Tennessee, 134 miles (216 km) southeast of Nashville, Tennessee, 102 miles (164 km) east-northeast of Huntsville, Alabama, and 147 miles (237 km) northeast of Birmingham, Alabama.",267800,4.936166579,37.81756593,15.99635644,6.939704208999999,12.23734121,70.40221264,9.275002856,66.90490566,10.02220155,2,55.28692208,38.84332341,0.128359881,3726.618821,TN
